player_id,name_common,year_id,age,pos,team_id,tmRtg,franch_id,G,Min,MP%,MPG,P/36,TS%,A/36,R/36,SB/36,TO/36,Raptor O,Raptor D,Raptor+/-,Raptor WAR,PIE%,AWS%,USG%,AST%,TOV%,ORB%,DRB%,TRB%,STL%,BLK%,ORtg,%Pos,DRtg,2P%,3P%,FT%,3PAr,FTAr
youngtr01,Trae Young,2020,21,PG,ATL,-7.6,ATL,60,2120,65.1,35.3,29.3,59.5,9.2,4.2,1.2,4.8,7.1,-3.5,3.6,7,17,15.4,34.9,45.6,16.2,1.6,11.5,6.5,1.4,0.3,113.6,36.1,117.2,50.1,36.1,86,45.5,44.8
huntede01,De'Andre Hunter,2020,22,SF,ATL,-7.6,ATL,63,2018,62,32,13.5,52.1,1.9,5,1.1,1.8,-2.5,-1.3,-3.8,-1.1,5.9,4.7,17.5,8,12.1,2.3,13.1,7.6,1,0.7,99.5,16.9,117.3,45.4,35.5,76.4,44.5,21.1
huertke01,Kevin Huerter,2020,21,SG,ATL,-7.6,ATL,56,1760,54.1,31.4,13.6,53.6,4.2,4.5,1.5,1.7,-0.4,-2.4,-2.8,-0.1,8,8.1,17.1,17.5,12,2.1,12,7,1.4,1.3,107.1,17.2,116.5,45.3,38,82.8,54.8,10.5
reddica01,Cam Reddish,2020,20,SF,ATL,-7.6,ATL,58,1551,47.6,26.7,13.7,50,2,4.9,2,2.2,-2.8,-0.1,-3,-0.2,5.9,5,18.9,8,13.6,2.4,12.7,7.5,1.9,1.5,94.7,18.3,115,42.8,33.2,80.2,45.1,22.7
collijo01,John Collins,2020,22,PF,ATL,-7.6,ATL,41,1363,41.9,33.2,22.7,65.9,1.5,10.7,2.5,1.9,-0,-0.3,-0.3,1.7,15.6,17.1,22.7,7.6,10.1,9,24,16.4,1.1,4.1,123.7,21.6,112.2,64.2,40.1,80,24.3,24.8
bembrde01,DeAndre' Bembry,2020,25,SG,ATL,-7.6,ATL,43,915,28.1,21.3,9.5,50,3.1,5.8,2.8,2.3,-4.2,2.4,-1.7,0.5,6.4,6.2,14,12.3,19.4,3.9,14.1,8.9,2.8,1.7,94.9,14.6,112.4,54.6,23.1,54.2,28.5,21.1
jonesda03,Damian Jones,2020,24,C,ATL,-7.6,ATL,55,887,27.2,16.1,12.1,71.2,1.4,8.1,2.6,1.1,-1.5,-2.6,-4.2,-0.7,8.3,10.2,11.4,5.6,11.5,8.9,16.2,12.5,1.4,3.8,137.7,11.7,113.5,70.4,22.2,73.8,5.1,47.2
cartevi01,Vince Carter,2020,43,SF,ATL,-7.6,ATL,60,876,26.9,14.6,11.9,47,1.9,4.9,1.9,1.3,-2.7,-1.1,-3.8,-0.5,4.8,4.3,16.6,7.7,9.4,2.2,13.2,7.6,1.2,2.4,94.5,15.9,115.7,45.1,30.2,79.3,66.4,9.5
parkeja01,Jabari Parker,2020,24,PF,ATL,-7.6,ATL,32,837,25.7,26.2,20,56.5,2.4,8,2.4,2.5,0.9,-1.7,-0.8,0.8,11.2,11.2,24,11.6,12.4,6.9,17.9,12.3,2.3,1.5,106.3,23.3,112.6,60.1,27,73.6,29.3,18.3
lenal01,Alex Len,2020,26,C,ATL,-7.6,ATL,40,745,22.9,18.6,16.4,59,2,10.8,2.5,1.8,-2.4,1.6,-0.8,0.8,11.2,12.1,18.6,8.7,11.7,9.8,23.6,16.6,1.3,3.7,115.3,18.7,112.1,62.7,25,63,21.5,31.2
fernabr01,Bruno Fernando,2020,21,C,ATL,-7.6,ATL,56,713,21.9,12.7,11.8,54.2,2.4,9.7,1.7,2.1,-3.1,-0.7,-3.7,-0.4,7.3,7.2,15.3,9.9,15.9,10,20,15,1.2,2,107.3,16.2,114.2,60.5,13.5,56.9,18.6,25.6
crabbal01,Allen Crabbe,2020,27,SG,ATL,-7.6,ATL,28,522,16,18.6,9.6,48.2,1.9,4.4,1.3,0.8,-2.2,-2.8,-5,-0.6,5,5.1,12.7,7.3,7.5,2,11.5,6.7,1.3,0.6,100.4,12.3,117.1,44,32.3,75,65,8.4
teaguje01,Jeff Teague,2020,31,PG,ATL,-7.6,ATL,25,519,15.9,20.8,13,51.2,6.7,3.6,1.7,2.7,-0.8,-2,-2.8,0,8.7,7.3,18.3,27.3,17.5,2.5,8.8,5.6,1.7,1,105.2,19.7,116.8,43,33.3,88.7,18.2,32.1
goodwbr01,Brandon Goodwin,2020,24,PG,ATL,-7.6,ATL,34,430,13.2,12.6,16.7,50.7,4.1,5.9,1.3,2.4,-2.7,-0.1,-2.9,0,8.5,6.7,22.4,18,12.5,2.7,15.5,9,1.3,0.8,100.6,22.3,116,48.5,29.9,93.3,45.8,15.8
grahatr01,Treveon Graham,2020,26,SG,ATL,-7.6,ATL,22,266,8.2,12.1,9.5,47.8,2,6.6,1.4,1.3,-0.5,-0.8,-1.3,0.2,3.4,4.7,13.3,7.6,11.7,8.8,11.5,10.1,1.2,1.3,103.5,14.1,116.8,40,35.1,47.4,55.2,28.4
turneev01,Evan Turner,2020,31,PG,ATL,-7.6,ATL,19,251,7.7,13.2,8.6,42.4,5.3,5.3,2.4,3.6,-5.5,0.7,-4.8,-0.3,5.5,2.6,16.4,20.6,26.2,3.4,13,8.2,1.7,2.7,83.6,17.9,114.6,40.3,0,85.7,7.5,20.9
dedmode01,Dewayne Dedmon,2020,30,C,ATL,-7.6,ATL,10,233,7.2,23.3,12.1,46.3,1,12.3,3.7,1.5,-4.2,3.7,-0.6,0.3,8.2,7.3,17.4,4.3,10.3,6.4,31.8,18.9,2,5.4,93.9,16.9,107,52.1,22.2,87.5,42.9,9.5
wallaty01,Tyrone Wallace,2020,25,SG,ATL,-7.6,ATL,14,160,4.9,11.4,8.7,38.9,2.8,4.8,1.7,2.2,-6.5,1.4,-5.1,-0.2,2.4,-0.1,16,10.9,16.3,2,13,7.4,2,0.5,79.9,16.2,115.1,44.8,6.7,64.7,34.1,38.6
parsoch01,Chandler Parsons,2020,31,SF,ATL,-7.6,ATL,5,54,1.7,10.8,9.1,38.9,1.9,4.5,3.2,1.9,-7.2,-4.4,-11.6,-0.2,4.1,4.1,16.1,7.5,14.3,2,12.1,7,3.5,1.6,76.9,15.7,111.7,25,28.6,NA,77.8,0
brownch02,Charlie Brown,2020,22,SG,ATL,-7.6,ATL,10,40,1.2,4,17.5,47.2,1.7,3.5,3.5,2.6,0.4,5.8,6.2,0.2,5.5,5.6,25.1,7.3,12.4,5.3,5.5,5.4,2.3,4.2,93.3,24.3,114.1,30,33.3,100,47.4,26.3
watsopa01,Paul Watson,2020,25,SG,ATL,-7.6,ATL,2,17,0.5,8.5,0,0,6.2,4.1,2.1,0,-9.5,1.1,-8.4,0,-2.9,-7.7,17.1,21.1,0,0,12.8,6.3,2.7,0,27.3,16.7,114.1,0,0,NA,42.9,0
tatumja01,Jayson Tatum,2020,21,PF,BOS,6.2,BOS,59,2043,66,34.6,24.7,56.2,3.1,7.4,2.4,2.3,3.5,1.7,5.2,8.3,14.4,14.4,28.6,14,9.7,3,18.8,11,2,2.4,110.5,27.2,105.2,47.9,39.8,80.6,37.7,25.1
smartma01,Marcus Smart,2020,25,SG,BOS,6.2,BOS,53,1721,55.6,32.5,15,51.9,5.4,4.3,2.4,1.9,0.8,2.1,2.9,5,9.2,10.1,19.3,21,11.5,2.5,10.1,6.4,2.4,1.5,110.1,19.7,107.1,42.4,34.8,83.5,58.2,20.1
brownja02,Jaylen Brown,2020,23,SF,BOS,6.2,BOS,50,1702,55,34,21.8,58.9,2.3,6.8,1.5,2.5,1.1,-0.5,0.5,2.9,11.7,11.2,24.7,10.2,11.8,3.4,16.5,10,1.6,0.9,110.8,23.5,107.6,55.2,38.1,73.6,36.4,28
walkeke02,Kemba Walker,2020,29,PG,BOS,6.2,BOS,50,1592,51.4,31.8,24.1,56.9,5.6,4.6,1.6,2.4,5.4,-0.6,4.8,6.2,13.9,14.4,27.8,24.6,10.3,2.2,11.4,6.9,1.4,1.5,115.3,27.5,109.1,47,37.7,86.7,52.6,27
haywago01,Gordon Hayward,2020,29,SF,BOS,6.2,BOS,45,1501,48.5,33.4,18.8,59.3,4.5,7.1,1.3,1.9,1.5,-0.6,0.9,2.8,13.8,13.5,20.9,19,10.8,3.2,17.6,10.5,1.1,1.2,118.4,20.8,108.2,55.3,39.2,84.7,31.1,18.3
theisda01,Daniel Theis,2020,27,C,BOS,6.2,BOS,58,1382,44.6,23.8,14.1,62.9,2.5,10,2.9,1.3,-0.3,1.9,1.6,3,10.9,13,14.7,9.9,10.1,10.2,19.2,14.7,1.2,5,130.1,15.5,104.8,63.1,32.1,76.4,21.2,27.7
wanambr01,Brad Wanamaker,2020,30,PG,BOS,6.2,BOS,63,1215,39.2,19.3,12.3,56,4.7,3.7,1.9,2.1,-1.6,-0.5,-2.1,0.4,7.7,7.3,15.4,17.6,15.9,1.7,9.2,5.5,2.1,0.9,112.1,16.1,108.5,45.2,36.7,93.1,28.3,36.5
willigr01,Grant Williams,2020,21,PF,BOS,6.2,BOS,62,970,31.3,15.6,8.2,50.8,2.3,6.2,2.3,1.7,-3.3,2.4,-0.9,0.9,3.7,4,11.5,8.3,17.7,6.5,11.7,9.1,1.4,3.1,104.5,12.3,107.7,55.1,24.7,72.5,44.3,26.6
ojelese01,Semi Ojeleye,2020,25,PF,BOS,6.2,BOS,61,891,28.8,14.6,7.8,55.7,1.3,5,0.9,0.5,-2.1,1.4,-0.7,0.9,5.3,5.9,8.8,4.5,6.5,2.9,11.9,7.5,1,0.5,119.1,8.6,110.5,47.5,36.7,89.3,61.6,17.6
kanteen01,Enes Kanter,2020,27,C,BOS,6.2,BOS,51,891,28.8,17.5,16.9,59.4,2,16,2.4,2.1,1.1,1.7,2.8,2.5,15.4,17.1,19.3,8.4,12.9,17.1,30.2,23.7,1.1,3.9,121.5,20.5,102.8,57.6,14.3,70.8,2.3,28.6
greenja02,Javonte Green,2020,26,SF,BOS,6.2,BOS,44,414,13.4,9.4,11.1,55.8,2,7,2.6,1.6,-2.6,0.4,-2.2,0.1,8.1,8.9,13.6,7.6,13.7,4.7,15.9,10.4,2.7,1.6,109.7,13.8,104.8,57.3,26.1,63.9,23.5,36.7
williro04,Robert Williams,2020,22,C,BOS,6.2,BOS,23,323,10.4,14,11,67.1,2.5,12.1,5.4,2.2,-1.7,2.6,0.9,0.6,12.3,15.5,12.3,9.5,21.5,11.4,24.3,17.9,3,8,122.9,13.8,97.5,67.7,NA,56,0,40.3
edwarca01,Carsen Edwards,2020,21,SG,BOS,6.2,BOS,35,316,10.2,9,12.2,44.6,2.5,4.9,1.5,1.7,-5.5,-0.3,-5.8,-0.5,4.4,3.1,18.1,9.5,11.2,2.1,12.4,7.3,1.5,0.9,92.1,17.5,108.8,35.6,30.9,84.6,60.2,11.5
langfro01,Romeo Langford,2020,20,SG,BOS,6.2,BOS,27,298,9.6,11,8.4,46.5,0.7,3.9,1.7,1.1,-2.8,1.4,-1.3,0.2,2.3,2.5,11.9,2.6,10.8,5.1,6.4,5.8,1.3,1.9,98.3,11.8,110.4,46.3,21.7,69.6,35.9,35.9
poirivi01,Vincent Poirier,2020,26,C,BOS,6.2,BOS,21,114,3.7,5.4,12.4,54,2.2,10.8,2.5,1.9,-4.1,-3,-7.2,-0.3,7.5,6.9,15.8,8.6,14.3,9.5,22.4,16,0.8,4.9,110.6,16.5,104.7,48.4,50,85.7,6.1,21.2
watertr01,Tremont Waters,2020,22,PG,BOS,6.2,BOS,10,89,2.9,8.9,13.4,43.8,4.9,3.7,2.9,4.1,-5,-1.2,-6.2,-0.2,4.6,0.8,22.9,18.8,21,0,10.7,5.4,2.7,2.1,83,23.1,105.8,50,17.6,100,48.6,17.1
fallta01,Tacko Fall,2020,24,C,BOS,6.2,BOS,6,24,0.8,4,28.7,71.3,0,16.6,3,4.5,-9.2,-0.3,-9.4,-0.1,19.4,14,29,0,18.4,0,48.7,24.6,0,7.7,98.5,23.5,97.5,75,NA,33.3,0,25
dinwisp01,Spencer Dinwiddie,2020,26,SG,BRK,-0.6,NJN,64,1994,64.1,31.2,23.5,54.1,7.7,3.9,1.1,3.1,3.8,-2.5,1.3,4.1,12.4,10.8,29.2,35.6,12.5,1.7,9.5,5.7,1,0.9,111.3,29.8,111.9,48.5,30.8,77.8,39.2,43.7
harrijo01,Joe Harris,2020,28,SF,BRK,-0.6,NJN,63,1946,62.5,30.9,16.1,59.2,2.4,5,1,1.7,0.6,-1.1,-0.6,2.2,8.9,9.6,17.9,10.3,11.1,3.3,10.9,7.2,0.9,0.7,112.2,17.2,111.7,53.6,41.2,74.7,52.3,11.8
princta02,Taurean Prince,2020,25,SF,BRK,-0.6,NJN,64,1857,59.7,29,14.8,49.7,2.2,7.3,1.6,2.4,-2.1,0,-2,0.7,7.6,6.2,20.4,9.3,14,2.8,17.9,10.6,1.5,1.1,93.8,19.6,108.2,42.9,33.9,79.8,58.3,12
allenja01,Jarrett Allen,2020,21,C,BRK,-0.6,NJN,64,1647,52.9,25.7,14.7,65.8,1.8,13.1,2.6,1.6,-0.6,2.5,1.8,3.8,14.1,16.7,15,7.8,12.2,12.5,25,18.9,1.1,4.3,130,15.7,104.8,65.4,0,62,1.2,57.4
templga01,Garrett Temple,2020,33,SG,BRK,-0.6,NJN,55,1547,49.7,28.1,13,50.7,3.2,4.4,1.6,1.3,-1.8,0.6,-1.1,1.3,7.4,7.8,16.6,13.1,9.3,1.9,10.5,6.3,1.3,1.4,105,16.2,110.4,48.3,32.4,76.7,66,13.9
jordade01,DeAndre Jordan,2020,31,C,BRK,-0.6,NJN,56,1234,39.7,22,13.4,68.2,3,16.2,2,2.1,-1.5,1.6,0.1,1.8,16.4,17.1,14.1,12.8,17.8,12.1,34.2,23.4,0.7,3.5,128.5,15.4,103.6,66.6,NA,68,0,42.5
leverca01,Caris LeVert,2020,25,SG,BRK,-0.6,NJN,39,1131,36.3,29,21.8,50.9,5,5,1.6,3.1,1.3,-0,1.3,2.3,10.6,9.5,28.8,23.5,12.6,3.7,10.6,7.2,1.8,0.5,101.3,28.4,109.9,42.9,38.1,72,31,26.4
chandwi01,Wilson Chandler,2020,32,SF,BRK,-0.6,NJN,35,734,23.6,21,9.9,53.1,1.9,7,1.4,1.6,-2.5,0.6,-1.9,0.3,6.4,5,13,7.4,15,1.6,18.3,10.2,1,1.4,99.1,12.6,108.8,59.7,30.6,87,66.1,12.6
luwawti01,Timothé Luwawu-Cabarrot,2020,24,SG,BRK,-0.6,NJN,39,671,21.6,17.2,13.1,56.3,1.3,4.8,1.1,1.7,-1.8,1.6,-0.2,0.9,5.1,5,15.7,5.3,12.7,3.8,10,7,1.1,0.7,107.5,15.2,111.5,47,35.8,83.9,56.8,32.3
irvinky01,Kyrie Irving,2020,27,PG,BRK,-0.6,NJN,20,658,21.1,32.9,29.6,59.5,6.9,5.6,2,2.8,6.1,-3.3,2.8,1.9,18.4,19.2,32.6,37.4,10.1,3.5,12.4,8.1,1.9,1.3,118.9,32.1,108.6,52.2,39.4,92.2,34.1,24.5
kurucro01,Rodions Kurucs,2020,21,PF,BRK,-0.6,NJN,39,501,16.1,12.8,11.5,55.4,2.3,6.9,1.4,2.5,-3.8,1.5,-2.3,0.1,6,5.1,15.1,9.4,19.3,3.8,15.8,10,1.6,0.5,98.9,15.2,108.8,50.7,38.5,60.7,48.5,20.9
musadz01,Džanan Musa,2020,20,SF,BRK,-0.6,NJN,35,404,13,11.5,13,46.7,2.7,6.3,1.2,2.6,-4.4,1.7,-2.7,0,6.4,4.9,19.4,11,15.5,5,12.9,9,1.5,0.2,93.3,19.5,110.2,47.3,23.1,75,46.8,31.7
pinsoth01,Theo Pinson,2020,24,SG,BRK,-0.6,NJN,33,365,11.7,11.1,11.7,37,5.5,5.3,2,3.2,-5.7,2.4,-3.2,-0.1,4.6,1.2,22.4,22,16.9,2.9,12.1,7.6,2.2,0.9,80.5,22.9,108.3,40,18.8,93.8,51.6,10.3
nwabada01,David Nwaba,2020,27,SF,BRK,-0.6,NJN,20,268,8.6,13.4,13.8,62.7,1.1,6,3.1,1.1,-1.1,6.9,5.8,1.2,8.4,10.3,14.2,4.4,8.8,3.2,13.9,8.6,1.9,3.7,120,13.3,106.3,58.1,42.9,66.7,39.4,38
shumpim01,Iman Shumpert,2020,29,SG,BRK,-0.6,NJN,13,241,7.7,18.5,8,40.3,1.8,5,2.1,1.5,-4.5,1,-3.5,-0.1,3.4,3.1,13.4,6.8,13,3.9,10.4,7.3,2.4,0.7,85.2,13.3,108.6,41.9,24.2,57.1,51.6,10.9
claxtni01,Nicolas Claxton,2020,20,PF,BRK,-0.6,NJN,15,187,6,12.5,12.6,57.7,3,8.4,1.7,1.7,-2.9,1,-1.9,0.1,9.3,11,14.8,12.6,13.6,10.7,13.4,12.1,0.3,3.5,118.2,16,110.5,63.4,14.3,52.4,14.6,43.8
chiozch01,Chris Chiozza,2020,24,PG,BRK,-0.6,NJN,11,126,4,11.5,16.1,62.1,5.6,5.6,1.4,2.3,2.9,-3.2,-0.2,0.2,11.7,13.7,17.9,24.5,14.8,5,11.2,8.2,1.9,0,120.9,18.8,110,55,44,100,55.6,4.4
anderju01,Justin Anderson,2020,26,SF,BRK,-0.6,NJN,3,17,0.5,5.7,6.3,21.8,0,4.2,2.1,0,-10.9,6,-4.9,0,-3.8,-8.2,16.9,0,0,0,11.8,6.1,0,4.9,50.1,15,110.4,33.3,0,50,50,33.3
martije02,Jeremiah Martin,2020,23,PG,BRK,-0.6,NJN,3,16,0.5,5.3,4.4,20,4.4,4.4,4.4,0,-7.4,5.4,-2,0,5.6,5,13.1,16.5,0,0,12.6,6.4,3,5.2,66.3,12.9,103.6,25,0,NA,20,0
ellenhe01,Henry Ellenson,2020,23,PF,BRK,-0.6,NJN,5,15,0.5,3,4.7,14.3,2.4,14.2,0,0,-6.2,17.4,11.2,0.1,1.7,-2.5,19.5,8.8,0,14.1,26.8,20.6,0,0,59.6,19.7,109.8,33.3,0,NA,57.1,0
lavinza01,Zach LaVine,2020,24,SG,CHI,-3.1,CHI,60,2085,66.5,34.8,26.5,56.8,4.4,5,2,3.6,1.2,-1.3,-0.1,2.8,13.5,12.6,31.7,21.7,13.3,2.1,13.8,7.7,2,1.3,106.5,30.7,110.4,49.7,38,80.2,40.4,27.9
satorto01,Tomáš Satoranský,2020,28,PG,CHI,-3.1,CHI,65,1878,59.9,28.9,12.4,53.3,6.8,4.9,1.7,2.5,0,0.2,0.3,2.9,9.6,9.7,16.7,27.1,17.7,4.3,11,7.5,2.1,0.4,110.6,18.4,111.6,49.1,32.2,87.6,36.1,22
whiteco01,Coby White,2020,19,SG,CHI,-3.1,CHI,65,1674,53.4,25.8,18.5,50.6,3.8,5,1.2,2.4,-0.9,-1.5,-2.4,0.3,8.7,7.4,24.4,16.5,11.4,1.8,14,7.6,1.4,0.3,99.7,23.6,112.3,43,35.4,79.1,47.5,16.3
youngth01,Thaddeus Young,2020,31,PF,CHI,-3.1,CHI,64,1591,50.7,24.9,15,52.1,2.7,7.2,2.6,2.3,-2.8,0.8,-2,0.6,8.9,9.6,19.7,11.3,13.9,6.2,16.1,10.9,2.8,1.4,100.7,19.6,108.1,50.1,35.6,58.3,36.9,12
markkla01,Lauri Markkanen,2020,22,PF,CHI,-3.1,CHI,50,1492,47.6,29.8,17.8,56,1.8,7.6,1.6,2,-0.9,-2.2,-3.2,-0.3,10.4,10.4,21.1,7.6,11,4.2,19.7,11.6,1.4,1.5,107.6,20.2,110.4,51.8,34.4,82.4,53.6,25.9
dunnkr01,Kris Dunn,2020,25,PG,CHI,-3.1,CHI,51,1269,40.5,24.9,10.6,51,4.9,5.3,3.4,1.9,-1.7,4.2,2.5,3.4,8.1,8.5,14.6,19.4,15.7,1.9,14.9,8.1,3.8,1.3,104,15.3,106,53.5,25.9,74.1,32.7,15.8
cartewe01,Wendell Carter Jr.,2020,20,C,CHI,-3.1,CHI,43,1256,40.1,29.2,13.9,59,1.5,11.6,2,2.1,-2.8,0.1,-2.7,0,10,10.6,16.4,6,14.9,11.6,24.6,17.8,1.3,2.7,115.4,17,108.5,56.4,20.7,73.7,8.5,44.3
arcidry01,Ryan Arcidiacono,2020,25,PG,CHI,-3.1,CHI,58,930,29.7,16,10.1,55.1,3.7,4.3,1.2,1.4,-0.9,2,1.1,1.8,5.8,6.2,12.5,14.3,13.5,2.3,11.2,6.5,1.4,0.3,111.1,13,113,43.9,39.1,71.1,62.7,17.3
gaffoda01,Daniel Gafford,2020,21,C,CHI,-3.1,CHI,43,609,19.4,14.2,13.1,68.6,1.2,6.3,4.1,1.7,-2.6,0.7,-1.9,0.3,7,9.8,13.3,5.2,15.3,9,10.3,9.6,1,8.7,124.3,13.4,108.6,70.1,NA,53.3,0,44.8
kornelu01,Luke Kornet,2020,24,C,CHI,-3.1,CHI,36,559,17.8,15.5,13.9,53.9,2.1,5.4,2.4,0.9,-2.9,-3,-6,-0.9,7.5,8.7,16.3,8.5,6.6,4.1,12.9,8.3,0.9,4.4,111.7,15.7,111,64.6,28.7,71.4,57.8,15
hutchch01,Chandler Hutchison,2020,23,SF,CHI,-3.1,CHI,28,527,16.8,18.8,14.9,52.1,1.8,7.4,2.3,1.9,-3,0.5,-2.5,0.1,8.4,8.1,19.1,7.4,11.4,3.6,19.8,11.3,2.5,1.3,100.9,18.5,108,49.6,31.6,59,21.7,44.6
valende01,Denzel Valentine,2020,26,SF,CHI,-3.1,CHI,36,488,15.6,13.6,18.2,51.1,3.2,5.5,2.4,1.9,0,1.7,1.7,1.1,8.9,9,23.3,14.2,9.8,1.9,15.5,8.4,2.6,1.2,99.9,22.1,108.8,51,33.6,75,57.8,3.4
harrish01,Shaquille Harrison,2020,26,SF,CHI,-3.1,CHI,43,484,15.4,11.3,15.6,55.9,3.7,6.4,4,1.4,1.4,4.3,5.8,2.1,10.8,12.9,18.1,15.3,9.2,4.8,15.3,9.8,3.4,3.7,116.1,18.3,105.4,49.6,38.1,78,25.5,30.3
feliccr01,Cristiano Felício,2020,27,PF,CHI,-3.1,CHI,22,386,12.3,17.5,8,67.1,1.5,9.5,1.1,1.7,-1.1,-5.6,-6.7,-0.8,7.4,10,9.1,5.7,21.9,15,14.1,14.6,1.2,0.5,130.2,10.9,112.5,65.4,0,78.3,3.7,42.6
porteot01,Otto Porter,2020,26,SF,CHI,-3.1,CHI,14,331,10.6,23.6,18.2,55,2.7,5.2,2.3,1.2,1.6,0.4,2,0.8,9.6,11.3,21,11.9,6.8,4.1,12.3,8,2.2,1.7,112.4,20.1,110.1,48.7,38.7,70.4,44.3,19.3
mokokad01,Adam Mokoka,2020,21,SG,CHI,-3.1,CHI,11,112,3.6,10.2,10.3,53.8,1.3,3.2,1.3,0.6,2.4,-0.1,2.3,0.3,2.2,4.6,12.1,5,6.3,6.6,3.1,4.9,1.7,0,114.8,12,114.2,46.2,40,50,53.6,14.3
strusma01,Max Strus,2020,23,SG,CHI,-3.1,CHI,2,6,0.2,3,30.1,72.7,0,6,0,0,19,11.9,30.9,0.1,15,20.2,24.4,0,0,17.5,0,9.2,0,0,153.5,21.5,118.8,100,0,100,33.3,33.3
grahade01,Devonte' Graham,2020,24,PG,CHO,-7,CHA,63,2211,70.2,35.1,19.5,53.7,8,3.6,1.3,3.1,3,-1.5,1.5,4.8,11,10.9,24.8,35.3,14.5,2,8.7,5.2,1.4,0.6,109,25.7,115.8,39.7,37.3,82,60.7,24.2
roziete01,Terry Rozier,2020,25,PG,CHO,-7,CHA,63,2164,68.7,34.3,19.7,55.3,4.5,4.8,1.2,2.4,-0.6,-1.4,-2,0.8,10.5,10,23.7,20.4,12.1,2.4,11.8,7,1.4,0.4,108.2,23.2,115,43.6,40.7,87.4,45,20.2
bridgmi02,Miles Bridges,2020,21,SF,CHO,-7,CHA,65,1995,63.3,30.7,15.9,52,2.1,6.8,1.7,1.8,-1.4,-1.7,-3.1,-0.4,8.5,8,20,9.4,10.5,4.6,15.6,9.9,1,2.2,103,19.2,113.8,48.6,33,80.9,39.8,17.4
washipj01,P.J. Washington,2020,21,PF,CHO,-7,CHA,58,1759,55.8,30.3,15.2,54.7,2.6,6.7,2,2,-2.3,-0.7,-3,-0.2,8.4,8.2,18.6,11.3,12.5,3.5,16.6,9.8,1.5,2.3,104.5,18,112.3,50.7,37.4,64.7,39,23.1
zelleco01,Cody Zeller,2020,27,C,CHO,-7,CHA,58,1341,42.6,23.1,18,57.6,2.5,11.5,1.8,2.1,-0.4,-1.4,-1.8,0.7,11.8,13.1,20.8,11.3,11.9,12.6,21.2,16.7,1.5,1.7,115.8,21.2,111.3,57.7,24,68.2,15.7,37.4
monkma01,Malik Monk,2020,21,SG,CHO,-7,CHA,55,1169,37.1,21.3,18.1,53,3.7,5,1.3,2.5,-1.5,-2.9,-4.5,-1,9.1,7.5,22.9,16.6,12.6,2.4,12.6,7.3,1.1,1.3,102.2,22.2,115,54.2,28.4,82,41.8,20.5
biyombi01,Bismack Biyombo,2020,27,C,CHO,-7,CHA,53,1029,32.7,19.4,14.3,57,1.8,11.2,2.2,1.8,-2.4,-0.9,-3.2,-0.3,9.4,10.6,16.8,7.8,12.2,12.3,20.7,16.3,0.5,4.4,116.2,17.5,112,54.3,NA,60.3,0,54.3
martico01,Cody Martin,2020,24,SF,CHO,-7,CHA,48,903,28.7,18.8,9.9,50.5,4,6.6,2,1.8,-1.8,4.2,2.4,2.4,7.2,7.2,13.6,15.7,15.7,4.4,15.1,9.6,2.2,0.9,104.5,14.4,112.1,54.6,23.4,64.6,37.2,31.4
willima02,Marvin Williams,2020,33,PF,CHO,-7,CHA,41,808,25.7,19.7,12.8,59.3,1.9,5.1,2.2,1.2,-1,-1.8,-2.8,0,7.5,8.4,14,7.8,9.7,2,13.2,7.4,1.6,2.5,115,13.3,112.8,53.8,37.6,86,55.7,23.8
bacondw01,Dwayne Bacon,2020,24,SG,CHO,-7,CHA,39,687,21.8,17.6,12.3,41.9,2.8,5.5,1.4,2,-5.2,-0.4,-5.6,-1,4.8,2.4,19.5,11.7,12.2,2.3,14,7.9,1.7,0.3,86,19,113.9,37.3,28.4,66,27.5,21.7
batumni01,Nicolas Batum,2020,31,SF,CHO,-7,CHA,22,505,16,23,5.9,46.3,4.9,7.4,1.9,1.6,-0.7,2.7,2,1.2,7,7.3,9.4,18.3,20.5,5.2,16.8,10.8,1.7,1.5,106.7,11,112.3,43.8,28.6,90,60.5,12.3
hernawi01,Willy Hernangómez,2020,25,C,CHO,-7,CHA,31,375,11.9,12.1,19,57.6,2.9,13.4,1.7,3,-1.5,-0.5,-2,0.2,13.5,13.5,22.9,13.5,15.4,12.1,27.5,19.5,1.3,1.7,110,23.4,110,59,22.7,62.7,15.8,42.4
martica02,Caleb Martin,2020,24,SF,CHO,-7,CHA,18,317,10.1,17.6,13.2,59.5,2.7,4.5,2.3,1.8,-1.9,4.8,3,0.9,6.9,8.1,15,11.1,13.9,3.3,10,6.5,1.9,2,112.9,14.9,113.3,36.2,54.1,81,44,25
mcdanja01,Jalen McDaniels,2020,22,PF,CHO,-7,CHA,16,293,9.3,18.3,11.4,57.4,1.7,8.3,1.4,1.4,-0.7,0.8,0.1,0.4,7.2,7.1,13.3,6.8,12.4,5.4,19.4,12.1,1.4,0.9,112.4,13.2,112.6,52.2,37.5,82.4,34.3,24.3
kiddgmi01,Michael Kidd-Gilchrist,2020,26,PF,CHO,-7,CHA,12,160,5.1,13.3,11.3,42.1,2.3,8.2,0.7,1.6,-4.7,2.5,-2.2,0,4.5,2.2,17.6,9.5,10.9,5.9,18.4,11.9,0,1.7,91.4,17.5,115.4,36.1,29.4,77.8,32.1,17
